Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6150606006,"09:56 PM, September 04 2024",Delivered,Zomato Delivery,9km,2 x Bone in Peri Peri Grilled Chicken,,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,19.43,0.4,Correctly,,aaf807708490df7809b74a981cd9f0047d8d284ea5ac69b0e74ef2efbb449e6e
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6150826612,"09:52 PM, September 04 2024",Delivered,Zomato Delivery,4km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Angara Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,5.0,,,,,19.12,14.6,Incorrectly,,dd7269b3cd8fa0c14ed972882abade36ec159010285b438de2f3cd5e1a69af0c
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6152991085,"09:46 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Angara Grilled Chicken, 1 x Grilled Chicken Tangdi Jamaican + Salted Krispers",,,1120.0,29.25,0.0,535.0,0.0,0.0,614.25,,,,,,21.97,2.2,Correctly,,149e9272cd08ebfed979172bc308e5e5ce94ef308ee1b11884a0d6e69c870388
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6149395754,"09:37 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Kabuli Grilled Chicken, 2 x Garlic Aioli, 1 x Bone in Jamaican Grilled Chicken",,,1290.0,32.25,0.0,645.0,0.0,0.0,677.25,,,,,,23.25,1.1,Correctly,,1a20f30451c13cd56e3561e62f54a8d37d05e3823dca7eb80fac4e27d4747be6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6150484698,"09:30 PM, September 04 2024",Delivered,Zomato Delivery,9km,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Bone in Jamaican Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,13.23,0.4,Correctly,,7dec228838281793b495c3089e02fb018add76994f57f7da1c221e540997c93d
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6152492022,"09:25 PM, September 04 2024",Delivered,Zomato Delivery,4km,1 x Grilled Chicken Angara Tender,,,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,15.32,1.0,Correctly,,851d49f8772477516cf2c4b3be3391deb49f98b0ad7215a6d3365a33dbf33f00
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6152031764,"08:56 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Fried Chicken Classic Tender",,,635.0,16.25,0.0,310.0,0.0,0.0,341.25,,,,,,13.95,2.9,Correctly,,53bd72a3024dc0e0edf6378e8343dcc95e010c4bcaab7c366bff879e8cecd7d9
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6151411937,"08:27 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Angara Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,29.17,5.0,Correctly,,561dafdf4a96a27c724fdd2f4823893d2685dde69b72c3d2d3ccf327df561a02
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6152103927,"08:20 PM, September 04 2024",Delivered,Zomato Delivery,9km,"1 x Fried Chicken Peri Peri Tender, 2 x Animal Fries, 1 x Grilled Chicken Jamaican Tender, 1 x Fried Chicken Angara Tender, 1 x Kabuli Grilled Paneer (8 pcs), 2 x AAC Saucy Fries",,,2910.0,76.25,0.0,1385.0,0.0,0.0,1601.25,,,,,,25.37,2.7,Correctly,,00db5dee81e47a35bf18c89f8ae58d3505ecff10f1b3a89882791cd812d0caf5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6145211525,"08:16 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Angara Grilled Chicken",,,2340.0,58.5,0.0,1170.0,0.0,0.0,1228.5,4.0,,,,,18.72,0.4,Correctly,,3d27fc416de581dff391a7af0b004b28790fa526d9c3035b693f5e0f72bcccd8
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6151905669,"08:12 PM, September 04 2024",Delivered,Zomato Delivery,1km,2 x Grilled Chicken Jamaican Tender,,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,9.88,0.2,Correctly,,f66b13d7abb175115021c2453ea442376c83e77211234f7684755df4be3186c4
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147752319,"07:55 PM, September 04 2024",Delivered,Zomato Delivery,4km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Kabuli Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,15.17,0.3,Correctly,,b69c9bcc1fbaac9faba29bbf3db12239156122d74346ef1d1af8e13c9f7b888e
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6151615623,"07:13 PM, September 04 2024",Delivered,Zomato Delivery,3km,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Grilled Chicken Jamaican Tender",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,5.0,You guys impressed me with your chicken last time. You did it the second time today. Sending you lots of love 💕😘.,,,,10.85,0.4,Correctly,,3ba75f014daa8fc222499c9cd741760bb21df460820828dd68b24d64442ad804
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6152099460,"06:52 PM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Grilled Chicken Peri Peri Tangdi, 1 x Grilled Chicken Smoky BBQ Tender",,,715.0,20.25,0.0,310.0,0.0,0.0,425.25,,,,,,21.35,0.2,Correctly,,0cc528c0160b3b4efd60db437e3c5dfbf8b03212ddc0f368632e75e8c0ebafe3
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6152129793,"06:49 PM, September 04 2024",Delivered,Zomato Delivery,3km,"1 x AAC Saucy Fries, 1 x Angara Grilled Paneer (8 pcs)",,,570.0,14.75,0.0,275.0,0.0,0.0,309.75,3.0,,,,,17.4,0.3,Correctly,,6887a27c1386449ece183cda2400595f32ff93a4d93ee5ca10c7fd4dabbc5239
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6148497668,"06:49 PM, September 04 2024",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Classic Tender, 1 x Bone in Jamaican Grilled Chicken","Order: Less spicy, send culinary, extra spoon.",,635.0,16.25,0.0,310.0,0.0,0.0,341.25,4.0,,,,,19.92,0.2,Correctly,,239bcbcba3964c61cf35c869ba153c52e5f9e4ff4b63c7eff9b868cf24b8c6f6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6151075924,"06:48 PM, September 04 2024",Delivered,Zomato Delivery,4km,"1 x Animal Fries, 2 x Harisa Mayo, 1 x Bone in Jamaican Grilled Chicken",,,785.0,20.75,0.0,370.0,0.0,0.0,435.75,,,,,,22.07,0.4,Correctly,,e820fe42037309204742128445b33cc4752323bab7ff5674c5483279de2b53a3
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6141955190,"06:47 PM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Angara Grilled Chicken, 1 x Fried Chicken Classic Tender",,,880.0,23.0,0.0,420.0,0.0,0.0,483.0,,,,,,13.58,1.0,Correctly,,f426b9ef8cf590033248b0d442c5b617a709575fc2658a3cb0e2dff2a91094ea
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144240421,"06:31 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Salted Fries, 1 x AAC Special Slaw",,,937.0,23.95,0.0,458.0,0.0,0.0,502.95,,,,,,12.6,0.7,Correctly,,fe38e9a74482b3f126dcd5afb5c7b29bcf7222a6cf201c3b6273c1d24355dff2
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6149580829,"06:16 PM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Angara Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,,1170.0,29.25,0.0,585.0,0.0,0.0,614.25,,,,,,18.77,0.6,Correctly,,bbff5a0edfa153fcfcaf4c3f1d934a3fe3d7fbc3bcc9a26ca1355462da01adcb
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6148946223,"05:12 PM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Ghostbuster Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Animal Fries, 1 x Grilled Chicken Smoky BBQ Tangdi, 1 x Bone in Kabuli Grilled Chicken, 1 x Grilled Chicken Angara Tender, 1 x Fried Chicken Peri Peri Tender",,,2650.0,67.5,0.0,1300.0,0.0,0.0,1417.5,,,,,,26.93,0.9,Correctly,,499364a5bf2f4a22646f82c79744dbfa56bdfea02b102a797be873ff09859f99
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143011766,"05:02 PM, September 04 2024",Delivered,Zomato Delivery,<1km,2 x Bone in Smoky Bbq Grilled Chicken,Order: PLEASE MAKE SURE ITS A BIG PIECE. SUDDENLY YOU PEOPLE HAVE STOPPED WITH THE IDEAL QUARTER PIECES. :(,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,18.17,1.1,Correctly,,f49671ab5688a0b2e9b49bc96589f2e92109c35a9ab24790b0f2486edbbe0ee2
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6142542206,"04:46 PM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Fried Chicken Angara Tender, 1 x Fried Chicken Peri Peri Tender",,,650.0,16.25,0.0,325.0,0.0,0.0,341.25,,,,,,19.93,3.6,Correctly,,9f79dfc1f5077c6081366228d38d9afb70cd858362d823135beb51c627e00159
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143031049,"04:08 PM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Garlic Aioli, 1 x AAC Signature Fries, 2 x Grilled Chicken Peri Peri Tangdi",,,1059.0,29.7,0.0,465.0,0.0,0.0,623.7,,,,,,18.12,0.2,Correctly,,8262aff58673f392152c2e19f57ffb62b40d990add339ee28ad9cbf9efde3f8d
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6137759430,"03:58 PM, September 04 2024",Delivered,Zomato Delivery,5km,"1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Ghostbuster Tender",,,745.0,21.0,0.0,325.0,0.0,0.0,441.0,,,,,,17.88,0.1,Correctly,,534fbffb9ad8944897c7eaa64d98ccb7bda464e37795ee5e10895761c89fafa2
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6151542918,"02:50 PM, September 04 2024",Delivered,Zomato Delivery,1km,2 x Bone in Jamaican Grilled Chicken,,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,19.58,0.1,Correctly,,d911d7bbb53e3b0bebacbacee8b92406f96568333a655ee9c8c0359edc61e2b9
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6148032286,"02:05 PM, September 04 2024",Delivered,Zomato Delivery,3km,"1 x Fried Chicken Angara Tender, 1 x Animal Fries",,,680.0,17.75,0.0,325.0,0.0,0.0,372.75,,,,,,15.77,1.8,Correctly,,6a2a5ddd114fae902c00c2d10a71a739e83871594654155dc9cb1b8617d80da5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6151184755,"01:41 PM, September 04 2024",Delivered,Zomato Delivery,3km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,19.18,12.2,Incorrectly,,23129bff67953bd7e947f45b048bc967e0948b46edded2816bcb309f8c9ee01e
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6151212614,"01:26 PM, September 04 2024",Delivered,Zomato Delivery,5km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken",,,2090.0,52.25,0.0,1045.0,0.0,0.0,1097.25,5.0,,,,,,9.5,Missed,,feaeeaa1d9d90bdbdd0ac0261a39cb5ec0fc60e52339249f4ea563519ea6f87f
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6150530192,"01:22 PM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Grilled Chicken Angara Tender, 1 x Angara Aloo Tuk Tuki, 1 x Grilled Chicken Jamaican Tender, 1 x Salted Krispers",,,957.0,24.45,0.0,468.0,0.0,0.0,513.45,,,,,,20.35,2.7,Correctly,,d775e8eac0bf356fd581d8752f207dc125b4b17eed9bcd2a32837c77a6b736bb
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147280588,"01:15 PM, September 04 2024",Delivered,Zomato Delivery,5km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,27.67,8.6,Correctly,,61e9d9b20b26c901f044c131fdb836aeeaf4dbb26f0516e7a5053ef5ad5df0e6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6129754839,"12:48 PM, September 04 2024",Delivered,Zomato Delivery,3km,"1 x Fried Chicken Angara Tender, 1 x Bone in Kabuli Grilled Chicken",,,940.0,24.0,0.0,460.0,0.0,0.0,504.0,,,,,,18.9,0.3,Correctly,,87e1c3bcf7470698a877d5775e9415edcfb85a042e5933a27ad48e29ae2aee6f
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6150206967,"12:25 PM, September 04 2024",Delivered,Zomato Delivery,2km,1 x Bone in Smoky Bbq Grilled Chicken,,40% off upto Rs.80,420.0,17.0,80.0,0.0,0.0,0.0,357.0,,,,,,16.33,5.7,Correctly,,74bbced5163cdcd03645fe0cef9870d8cb588d68ee6253465d3a05a4c21ef2d3
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144748788,"12:12 PM, September 04 2024",Delivered,Zomato Delivery,5km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken",,,840.0,21.0,0.0,420.0,0.0,0.0,441.0,,,,,,18.65,1.0,Correctly,,1efea36d932d05f4cf79a395a3090b4f410128e315ef8cb09a6139698e8b6d93
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143383996,"11:53 AM, September 04 2024",Delivered,Zomato Delivery,3km,2 x Bone in Smoky Bbq Grilled Chicken,,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,18.05,7.3,Correctly,,c94be9e1cfdde2113c649ff11bf71e6ea622f4e35268cda9acc8989dd583b7e2
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147356060,"01:30 AM, September 04 2024",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Smoky BBQ Tender,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,11.48,2.9,Correctly,,15f9f66b9b383af5291e22109999c7fcfff33aed6a63997ef27e1307c0e417a8
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6139066441,"08:21 PM, September 03 2024",Delivered,Zomato Delivery,9km,1 x Fried Chicken Peri Peri Tender,,40% off upto Rs.80,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,,,11.62,0.5,Correctly,,d9f909e0c860ee92565a0f90b784438f0c1dac9f09a69bca21a995ca3edd0af1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6149292474,"08:19 PM, September 03 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Angara Aloo Tuk Tuki, 1 x Onion Bombs",,Flat Rs.175 off,1081.0,45.3,175.0,0.0,0.0,0.0,951.3,,,,,,19.55,8.8,Correctly,,04a894551b11ff4f690d97f355ab3185ff5a61f5cf72b48b9c84c9e5b79df132
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147153950,"07:49 PM, September 03 2024",Delivered,Zomato Delivery,2km,"1 x Grilled Chicken Jamaican Tender, 1 x Grilled Chicken Angara Tender, 1 x Grilled Chicken Ghostbuster Tangdi, 1 x Bone in Peri Peri Grilled Chicken",,Flat Rs.175 off,1765.0,79.5,175.0,0.0,0.0,0.0,1669.5,,,,,,19.63,0.5,Correctly,,b2feee65db0a8a15ed9719d550e8fbe88d0b8d0732ca8fd9c252c86970f8a2ac
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144644656,"07:20 PM, September 03 2024",Delivered,Zomato Delivery,4km,1 x Grilled Chicken Smoky BBQ Tangdi,,40% off upto Rs.80,405.0,16.25,80.0,0.0,0.0,0.0,341.25,,,,,,15.17,1.3,Correctly,,7fb4613c307ca4a6bff0c98d1d8713a60914dc6c9de7e3a850b21fd8bf95c4c5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147135501,"04:21 PM, September 03 2024",Delivered,Zomato Delivery,<1km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,585.0,25.25,80.0,0.0,0.0,0.0,530.25,,,,,,21.62,0.2,Correctly,,ddba540dd4dd112e42171bc077908f7cafb9bf1804f6fb23e32c81a609d75be0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6145082908,"03:19 PM, September 03 2024",Delivered,Zomato Delivery,3km,"1 x AAC Special Slaw, 1 x Angara Rice",,40% off upto Rs.80,296.0,10.8,80.0,0.0,0.0,0.0,226.8,,,,,,8.15,3.1,Incorrectly,,c4da13e1b92172b8c4c0121d909c51d36229383125a25c4d77bb63bb84b778ef
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6138922698,"03:11 PM, September 03 2024",Delivered,Zomato Delivery,1km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,,2.9,Missed,,89310375b73d367b4a652c57565263ee08681e2c593c56bac2c7c37f7251ee57
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6148352067,"01:04 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,420.0,17.0,80.0,0.0,0.0,0.0,357.0,,,,,,19.2,2.7,Correctly,,74bbced5163cdcd03645fe0cef9870d8cb588d68ee6253465d3a05a4c21ef2d3
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6148109643,"12:14 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Angara Tender,,50% off upto Rs.100,545.0,22.25,100.0,0.0,0.0,0.0,467.25,,,,,,15.92,9.4,Correctly,,b115df8fe13b2f6ba22cc745989270d9c2a667802f8915b69646a0ba95fc7b1b
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6146307177,"01:57 AM, September 03 2024",Delivered,Zomato Delivery,6km,1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries,,,465.0,23.25,0.0,0.0,0.0,0.0,488.25,,,,,,11.65,0.3,Correctly,,f40a164a845b60eb30d9fb67c064e14fb3549ffdd21916009f4de8822abbea37
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147558212,"01:08 AM, September 03 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Kabuli Grilled Chicken",,50% off upto Rs.100,620.0,26.0,100.0,0.0,0.0,0.0,546.0,,,,,,16.93,0.6,Correctly,,a7f5159c467a795b19b8e726da3833951012177813430cbdd4a934265a4a5944
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147098530,"11:50 PM, September 02 2024",Delivered,Zomato Delivery,5km,1 x Animal Fries,,Flat Rs.80 off,355.0,13.75,80.0,0.0,0.0,0.0,288.75,,,,,,9.52,0.4,Correctly,,edab070afff7b49c8051aaa00521c4c056940aaafa67d26048b052ff36575fd6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6145603662,"10:49 PM, September 02 2024",Delivered,Zomato Delivery,5km,1 x Grilled Chicken Jamaican Tender,,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,9.98,0.3,Correctly,,a0ffc2b6d48657721374418b70f7c32b8343445a1b1f5d6498391e982fd959d1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6145559363,"10:30 PM, September 02 2024",Delivered,Zomato Delivery,2km,1 x Animal Fries,,40% off upto Rs.80,415.0,16.75,80.0,0.0,0.0,0.0,351.75,,,,,,11.5,0.5,Correctly,,d647abcd1c03fd77b41064b8aa216d0ec960ac81321c6686cbcc411ff3263a71
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6146040255,"10:12 PM, September 02 2024",Delivered,Zomato Delivery,7km,"1 x Animal Fries, 1 x Fried Chicken Angara Tender, 1 x AAC Signature Krispers",,Flat Rs.175 off,1074.0,44.95,175.0,0.0,0.0,0.0,943.95,,,,,,21.47,3.5,Correctly,,960b6543eb5611330f0e49b13ee776597444ca7c81314eb2d8abc73cbd81e0e0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6141867628,"09:44 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Bone in Peri Peri Grilled Chicken,,Flat Rs.80 off,585.0,25.25,80.0,0.0,0.0,0.0,530.25,5.0,,,,,15.68,3.4,Correctly,,e7a2befc23ee459f62bb27a8ef85ee19d80d81e0edd31dc070a35ac91538ed9e
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6142740721,"08:48 PM, September 02 2024",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Jamaican Tender,,Flat Rs.80 off,435.0,17.75,80.0,0.0,0.0,0.0,372.75,,,,,,11.52,5.4,Correctly,,3d034f06d001b0da1fb663d6d1f32f46eebe6a6218eecac69eb99ce0f37aefb0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144695178,"08:19 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,12.72,0.5,Correctly,,c48261a81117ac781d7953bc39c82e3460eb5b4d3208a9f9cdf105f458be0e32
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144219290,"08:07 PM, September 02 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Grilled Chicken Jamaican Tangdi",,Flat Rs.175 off,990.0,40.75,175.0,0.0,0.0,0.0,855.75,,,,,,19.28,6.1,Correctly,,393052a6045a8d8011c87689f081fa65b368aaca509bdc624ebf23c4359e420f
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147231368,"08:05 PM, September 02 2024",Delivered,Zomato Delivery,2km,"1 x Grilled Chicken Jamaican Tender, 1 x Salted Fries",,50% off upto Rs.100,604.0,25.2,100.0,0.0,0.0,0.0,529.2,,,,,,12.4,1.5,Correctly,,3d034f06d001b0da1fb663d6d1f32f46eebe6a6218eecac69eb99ce0f37aefb0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6141422662,"07:04 PM, September 02 2024",Delivered,Zomato Delivery,2km,1 x Bone in Angara Grilled Chicken,,60% off upto Rs.120,310.0,10.55,99.0,0.0,0.0,0.0,221.55,,,,,,13.07,0.6,Correctly,,8484ccb3232b2cd7cc522817a1932f51dfcae0d5fb72c7bda170fd6be0a26393
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143080225,"06:37 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Animal Fries,,50% off upto Rs.100,355.0,12.75,100.0,0.0,0.0,0.0,267.75,,,,,,17.57,0.3,Correctly,,419bf94a83f756abb5ab7bc8db69b08fa34291d5db6011cd60e4e4bb186dba8b
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143624024,"05:32 PM, September 02 2024",Delivered,Zomato Delivery,<1km,1 x Bone in Jamaican Grilled Chicken,,Flat Rs.80 off,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,20.17,18.5,Incorrectly,,ddba540dd4dd112e42171bc077908f7cafb9bf1804f6fb23e32c81a609d75be0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6136204115,"03:48 PM, September 02 2024",Delivered,Zomato Delivery,3km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,585.0,24.25,100.0,0.0,0.0,0.0,509.25,,,,,,19.87,0.9,Correctly,,4aa2418b974bd77e75c84591f615af9b5ed56d544c3122f3deef8895709390b3
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6131947787,"03:26 PM, September 02 2024",Delivered,Zomato Delivery,3km,"1 x Fried Chicken Peri Peri Tender, 1 x Onion Bombs",,Flat Rs.80 off,483.0,20.15,80.0,0.0,0.0,0.0,423.15,,,,,,19.3,0.7,Correctly,,957516865f417e827a7c8335b0472e30b40b0cc64467ca950c45a44d4210acb7
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6124801607,"02:29 AM, September 02 2024",Delivered,Zomato Delivery,5km,"1 x Peri Peri Krispers, 1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Angara Tender",,,1258.0,62.9,0.0,0.0,0.0,0.0,1320.9,,,,,,19.3,0.2,Correctly,,d31f73e1731e6411b02ef4130a72eaa8133e9faf1c744a3f76740b5c9f6eeb28
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144790441,"10:44 PM, September 01 2024",Delivered,Zomato Delivery,1km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,420.0,17.0,80.0,0.0,0.0,0.0,357.0,,,,,,13.75,7.0,Correctly,,7435732c3fab7a8f371a2d1c3be9efaf3aff3692e08e17038099f318e9a0741a
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6130866834,"09:49 PM, September 01 2024",Delivered,Zomato Delivery,7km,"1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Angara Tender",,Flat Rs.175 off,1020.0,42.25,175.0,0.0,0.0,0.0,887.25,,,,,,12.9,1.0,Correctly,,51b7d02976793a87ddb37f286f817eafa2dc1c7bfbc85b90016024320d24d3e8
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6134999782,"08:45 PM, September 01 2024",Delivered,Zomato Delivery,3km,1 x Bone in Jamaican Grilled Chicken,,Flat Rs.150 off,420.0,16.05,99.0,0.0,0.0,0.0,337.05,,,,,,18.92,2.7,Correctly,,98c0db477ba3c7f50903681333d0141b01f25fe649f29a0b1e130a5125391c6a
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143338997,"08:19 PM, September 01 2024",Delivered,Zomato Delivery,1km,1 x Fried Chicken Classic Tender,,40% off upto Rs.80,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,,,21.65,5.8,Correctly,,936d5ddeaaacaa16fcb5c8445f91dd9db624d55a8cdd395ddfe053845b688f9f
